step,trans_type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,accountType,isFraud,isFlaggedFraud
8,CASH_OUT,201052.75,C264214580,0.0,C769342184,16400000.0,DOMESTIC,0,0
8,CASH_OUT,238683.83,C668556780,0.0,C68113386,11900000.0,DOMESTIC,0,0
8,CASH_OUT,316543.72,C976341964,0.0,C1254526270,446132.51,DOMESTIC,0,0
8,CASH_OUT,261131.76,C117641171,0.0,C593210287,2104479.89,DOMESTIC,0,0
8,CASH_OUT,71749.53,C1841094865,0.0,C1570076320,959066.14,DOMESTIC,0,0
8,CASH_OUT,381659.74,C304423316,0.0,C1839337592,1977820.79,DOMESTIC,0,0
8,CASH_OUT,82422.43,C1733724807,0.0,C1220897602,10400000.0,DOMESTIC,0,0
8,CASH_OUT,419729.01,C199586625,0.0,C1359484306,6366613.41,DOMESTIC,0,0
8,CASH_OUT,184541.51,C527504440,0.0,C968448640,2885214.3,DOMESTIC,0,0
8,CASH_OUT,83071.82,C481234678,0.0,C1487669283,2186007.45,DOMESTIC,0,0
8,CASH_OUT,23178.12,C1406651926,0.0,C1360767589,16500000.0,DOMESTIC,0,0
8,CASH_OUT,979.69,C1933808487,0.0,C977993101,3425769.57,DOMESTIC,0,0
8,CASH_OUT,78929.97,C368396785,0.0,C413177525,2275318.02,DOMESTIC,0,0
8,CASH_OUT,179538.83,C786754464,0.0,C991363637,11900000.0,DOMESTIC,0,0
8,CASH_OUT,128867.2,C886133878,0.0,C728885526,275041.46,DOMESTIC,0,0
8,CASH_OUT,484816.47,C254519289,0.0,C1429623854,1877919.82,DOMESTIC,0,0
8,CASH_OUT,180899.07,C672847512,386073.71,C787033725,4246458.1,DOMESTIC,0,0
8,CASH_OUT,444708.88,C728567298,51689.0,C1638372110,352661.59,DOMESTIC,0,0
8,CASH_OUT,116444.85,C1617006163,0.0,C1787868648,11000000.0,DOMESTIC,0,0
8,CASH_OUT,495848.69,C426294610,0.0,C818570949,1336261.02,DOMESTIC,0,0
8,CASH_OUT,159097.67,C1280964072,0.0,C11003494,14800000.0,DOMESTIC,0,0
8,WIRE_OUT,538207.0,C1641953523,0.0,C1335946878,1019357.39,FOREIGN,0,0
8,CASH_OUT,209128.09,C622984838,88933.12,C2036762590,610212.29,DOMESTIC,0,0
8,CASH_OUT,232882.29,C1540232302,100706.65,C1540720037,584275.54,DOMESTIC,0,0
8,CASH_OUT,72088.22,C1504722968,13458.0,C1058634310,1856572.39,DOMESTIC,0,0
8,DEBIT,1785.34,C1671798874,10538.0,C1167066016,615291.9,DOMESTIC,0,0
8,CASH_IN,221672.69,C1954556077,122.0,C1220897602,10500000.0,DOMESTIC,0,0
8,CASH_OUT,216555.48,C107872781,314594.78,C1540720037,817157.83,DOMESTIC,0,0
8,WIRE_OUT,29647.73,C1591196074,28908.0,C988138425,2620001.28,FOREIGN,0,0
8,CASH_OUT,85096.36,C1433757097,273170.33,C728885526,403908.65,DOMESTIC,0,0
8,CASH_OUT,172979.48,C474716280,0.0,C766681183,16900000.0,DOMESTIC,0,0
8,CASH_OUT,383243.93,C1945687783,0.0,C683605346,591756.15,DOMESTIC,0,0
8,CASH_OUT,381432.27,C1955704565,0.0,C1529115495,1238963.65,DOMESTIC,0,0
8,CASH_OUT,46243.45,C39426448,0.0,C662736689,8442545.96,DOMESTIC,0,0
8,CASH_IN,31780.4,C1955937711,63313.0,C296121376,594355.18,DOMESTIC,0,0
8,CASH_IN,51185.08,C741793339,5162.0,C669419693,1266176.68,DOMESTIC,0,0
8,CASH_OUT,194723.73,C1788403827,0.0,C1501701470,3481414.54,DOMESTIC,0,0
8,CASH_OUT,583046.85,C1692455778,0.0,C248609774,12200000.0,DOMESTIC,0,0
8,CASH_OUT,205621.57,C1231682441,0.0,C988138425,2649649.02,DOMESTIC,0,0
8,CASH_OUT,7142.26,C2059233584,0.0,C2109470512,3396004.76,DOMESTIC,0,0
8,CASH_OUT,171543.04,C2137510298,0.0,C265108079,2141968.86,DOMESTIC,0,0
8,CASH_OUT,75571.99,C252623391,0.0,C1359484306,6786342.42,DOMESTIC,0,0
8,CASH_OUT,7350.16,C868139,0.0,C1566158153,1567650.34,DOMESTIC,0,0
8,CASH_OUT,101172.43,C36694642,0.0,C1638372110,797370.47,DOMESTIC,0,0
8,WIRE_OUT,113485.37,C813246493,0.0,C97730845,20100000.0,FOREIGN,0,0
8,CASH_OUT,253832.21,C736233587,0.0,C1926673338,2485397.81,DOMESTIC,0,0
8,CASH_OUT,376851.78,C1656749454,0.0,C914293025,2184937.35,DOMESTIC,0,0
8,CASH_OUT,223259.56,C2106477635,0.0,C265108079,2313511.9,DOMESTIC,0,0
8,CASH_OUT,78021.26,C1716821363,0.0,C2057394816,809082.38,DOMESTIC,0,0
8,CASH_OUT,12287.25,C317408395,0.0,C818570949,1832109.71,DOMESTIC,0,0
8,CASH_OUT,135707.12,C89545377,0.0,C193864812,425056.37,DOMESTIC,0,0
8,CASH_OUT,73096.7,C1532497985,0.0,C1031639563,5000313.38,DOMESTIC,0,0
8,CASH_OUT,243929.25,C2067314975,0.0,C769342184,16600000.0,DOMESTIC,0,0
8,CASH_OUT,219154.26,C1900036612,0.0,C515132998,2127565.75,DOMESTIC,0,0
8,CASH_OUT,181269.91,C1685930190,0.0,C481402298,7760760.0,DOMESTIC,0,0
8,CASH_OUT,60913.55,C489686225,0.0,C2011996123,7416753.25,DOMESTIC,0,0
8,CASH_OUT,47468.83,C875851610,0.0,C1983025922,134486.06,DOMESTIC,0,0
8,CASH_OUT,86890.39,C1664850102,0.0,C2036762590,819340.38,DOMESTIC,0,0
8,CASH_OUT,80348.81,C1438848729,0.0,C2006081398,2641930.45,DOMESTIC,0,0
8,CASH_OUT,300857.25,C577555587,0.0,C1060041730,15100000.0,DOMESTIC,0,0
8,CASH_OUT,331099.53,C1817780572,0.0,C991363637,12100000.0,DOMESTIC,0,0
8,CASH_OUT,155572.19,C153767227,0.0,C2083562754,17700000.0,DOMESTIC,0,0
8,CASH_OUT,213473.02,C693823788,0.0,C1060041730,15400000.0,DOMESTIC,0,0
8,CASH_OUT,87495.93,C792685008,0.0,C1014154376,10200000.0,DOMESTIC,0,0
8,CASH_OUT,442150.07,C468142248,0.0,C2006081398,2722279.25,DOMESTIC,0,0
8,CASH_OUT,87432.71,C1879749595,0.0,C766681183,17000000.0,DOMESTIC,0,0
8,CASH_OUT,609856.0,C1367934842,0.0,C1636786811,11800000.0,DOMESTIC,0,0
8,CASH_OUT,394600.95,C2017505553,0.0,C861720625,1214461.21,DOMESTIC,0,0
8,CASH_OUT,115567.36,C483525002,0.0,C413177525,2354247.99,DOMESTIC,0,0
8,CASH_OUT,169019.14,C1121343118,0.0,C1554540309,8726729.75,DOMESTIC,0,0
8,CASH_OUT,270612.35,C1637699463,0.0,C1590351968,453960.4,DOMESTIC,0,0
8,CASH_OUT,321151.65,C1393081541,0.0,C1951379728,461901.98,DOMESTIC,0,0
8,CASH_OUT,291015.98,C468665334,0.0,C1452722471,3226596.59,DOMESTIC,0,0
8,CASH_OUT,140920.74,C1882503960,0.0,C891020651,5383432.78,DOMESTIC,0,0
8,CASH_OUT,251434.17,C1113845807,0.0,C11003494,14900000.0,DOMESTIC,0,0
8,CASH_OUT,444029.24,C379257347,0.0,C2145319283,621105.26,DOMESTIC,0,0
8,CASH_OUT,97052.71,C1976502072,0.0,C551495160,1081625.79,DOMESTIC,0,0
8,CASH_OUT,67322.15,C989803579,0.0,C1254526270,762676.23,DOMESTIC,0,0
8,CASH_OUT,180795.63,C1898382890,0.0,C988138425,2855270.59,DOMESTIC,0,0
8,CASH_OUT,13229.9,C1922347102,0.0,C1181708889,1308414.22,DOMESTIC,0,0
8,CASH_OUT,427808.57,C929709099,0.0,C1085479446,677023.93,DOMESTIC,0,0
8,CASH_OUT,92443.07,C1491693889,0.0,C481402298,7942029.92,DOMESTIC,0,0
8,CASH_OUT,257730.73,C1980761237,0.0,C2006081398,3164429.32,DOMESTIC,0,0
8,CASH_OUT,128183.46,C1209883713,0.0,C12793273,1853928.46,DOMESTIC,0,0
8,CASH_OUT,42315.62,C247837300,0.0,C988138425,3036066.22,DOMESTIC,0,0
8,CASH_OUT,178595.52,C1150125193,0.0,C248609774,12800000.0,DOMESTIC,0,0
8,CASH_OUT,108042.99,C1294785954,0.0,C1320515149,992084.98,DOMESTIC,0,0
8,CASH_OUT,138577.58,C1081127379,0.0,C1554540309,8895748.88,DOMESTIC,0,0
8,CASH_OUT,58484.02,C1760681112,0.0,C1335946878,1557564.39,DOMESTIC,0,0
8,CASH_OUT,60314.49,C437660242,0.0,C1298177219,1301589.46,DOMESTIC,0,0
8,CASH_OUT,227313.08,C1950868650,0.0,C956986674,653071.61,DOMESTIC,0,0
8,CASH_OUT,72606.76,C970657560,0.0,C176203926,790911.43,DOMESTIC,0,0
8,CASH_OUT,131770.23,C578148788,0.0,C1023714065,6278137.98,DOMESTIC,0,0
8,CASH_OUT,258021.25,C1990937013,0.0,C1922859107,313827.01,DOMESTIC,0,0
8,CASH_OUT,145060.72,C737203101,0.0,C766681183,17100000.0,DOMESTIC,0,0
8,CASH_OUT,10542.55,C1470894732,0.0,C1802632685,830456.89,DOMESTIC,0,0
8,CASH_OUT,296046.74,C1143857583,0.0,C1325038895,484926.83,DOMESTIC,0,0
8,DEBIT,1997.17,C1749401333,301745.0,C716083600,7485717.38,DOMESTIC,0,0
8,WIRE_IN,368731.9,C1215398073,47914.91,C968448640,3069755.81,FOREIGN,0,0
8,WIRE_OUT,996389.59,C182166570,19851.0,C1876351111,0.0,FOREIGN,0,0
8,CASH_IN,210233.78,C1165306418,315321.4,C1297685781,2446715.64,DOMESTIC,0,0
8,CASH_IN,158654.97,C1149354151,967374.82,C1181708889,1321644.12,DOMESTIC,0,0
8,CASH_OUT,151793.74,C52893272,14323.0,C510113906,11101.36,DOMESTIC,0,0
8,WIRE_OUT,490250.22,C1776485669,445981.0,C176203926,863518.19,FOREIGN,0,0
8,WIRE_OUT,587584.01,C2114629804,0.0,C2006081398,3422160.05,FOREIGN,0,0
8,WIRE_OUT,3046406.72,C1634651393,0.0,C1446521801,8680440.49,FOREIGN,0,0
8,WIRE_OUT,293634.25,C1679616028,0.0,C2109470512,3403147.02,FOREIGN,0,0
8,WIRE_OUT,2713839.59,C1829276276,0.0,C985934102,5949577.01,FOREIGN,0,0
8,WIRE_OUT,77889.29,C1380288578,0.0,C956986674,880384.69,FOREIGN,0,0
8,WIRE_IN,838333.81,C1878732601,0.0,C1031639563,5073410.09,FOREIGN,0,0
8,WIRE_OUT,174451.49,C1171870369,0.0,C667346055,12500000.0,FOREIGN,0,0
8,CASH_OUT,777092.27,C1634773744,0.0,C413177525,2469815.34,DOMESTIC,0,0
8,CASH_OUT,565919.05,C1056104691,0.0,C669419693,1214991.6,DOMESTIC,0,0
8,CASH_OUT,204318.51,C1735017623,0.0,C683605346,975000.08,DOMESTIC,0,0
8,CASH_OUT,102655.41,C228760993,0.0,C1730752455,2362501.58,DOMESTIC,0,0
8,CASH_OUT,64272.86,C240770197,0.0,C1515704208,14800000.0,DOMESTIC,0,0
8,CASH_OUT,22268.46,C1354523238,0.0,C1880332929,14800000.0,DOMESTIC,0,0
8,CASH_IN,568011.47,C1256102702,1011726.17,C1060563153,603395.36,DOMESTIC,0,0
8,CASH_OUT,150076.36,C89666585,288826.75,C339099861,421347.6,DOMESTIC,0,0
8,CASH_OUT,31395.42,C1143651533,128305.0,C1778289781,34669.75,DOMESTIC,0,0
8,WIRE_IN,633210.41,C1211715275,28834.15,C667346055,12700000.0,FOREIGN,0,0
8,WIRE_IN,592626.69,C1915609684,0.0,C803116137,22500000.0,FOREIGN,0,0
8,WIRE_OUT,466646.93,C710552764,0.0,C1566158153,1575000.5,FOREIGN,0,0
8,WIRE_IN,29505.3,C1032723059,0.0,C842729010,1245494.57,FOREIGN,0,0
8,CASH_OUT,147465.3,C1731623194,0.0,C372017580,2369221.37,DOMESTIC,0,0
8,WIRE_OUT,182030.05,C1285511576,0.0,C1963862935,586960.68,FOREIGN,0,0
8,WIRE_IN,350248.9,C904215674,0.0,C1636786811,12400000.0,FOREIGN,0,0
8,WIRE_IN,908481.19,C1863718261,0.0,C842729010,1274999.87,FOREIGN,0,0
8,CASH_OUT,276214.51,C949214756,222482.86,C459857341,345775.32,DOMESTIC,0,0
8,CASH_IN,253697.82,C914642311,248949.6,C503195940,571891.44,DOMESTIC,0,0
8,CASH_IN,331603.43,C281071501,502647.42,C1983747920,3909932.41,DOMESTIC,0,0
8,CASH_IN,162472.67,C100022590,1157299.88,C1039162432,4841453.46,DOMESTIC,0,0
8,WIRE_IN,326019.29,C1492995589,12981.52,C2040603986,1604160.09,FOREIGN,0,0
8,CASH_IN,92001.11,C992529451,2253536.77,C1621383518,617147.73,DOMESTIC,0,0
8,CASH_IN,393945.76,C109132123,3031659.44,C1570076320,1030815.67,DOMESTIC,0,0
8,WIRE_OUT,264279.99,C570136737,147956.0,C644345897,355426.09,FOREIGN,0,0
8,CASH_OUT,208682.16,C1641043255,0.0,C1149788645,229409.53,DOMESTIC,0,0
8,CASH_OUT,378369.91,C282665259,48784.0,C1636786811,12800000.0,DOMESTIC,0,0
8,CASH_IN,111590.28,C1763468181,1745.0,C1014154376,10300000.0,DOMESTIC,0,0
8,DEBIT,1893.5,C2057478450,52361.0,C2049813033,554885.05,DOMESTIC,0,0
8,CASH_OUT,306576.83,C1119085931,0.0,C719119378,5262348.91,DOMESTIC,0,0
8,CASH_OUT,210486.78,C775396509,0.0,C991363637,12400000.0,DOMESTIC,0,0
8,CASH_OUT,96179.67,C1099755514,0.0,C248609774,13000000.0,DOMESTIC,0,0
8,CASH_OUT,451600.71,C1397571618,0.0,C1298177219,1361903.95,DOMESTIC,0,0
8,CASH_OUT,166187.67,C656382531,0.0,C665576141,10700000.0,DOMESTIC,0,0
8,WIRE_IN,476072.86,C1269827130,118.0,C665576141,10900000.0,FOREIGN,0,0
8,CASH_OUT,414822.83,C1778342602,1200.0,C1039162432,4678980.79,DOMESTIC,0,0
8,WIRE_IN,544218.56,C1462332116,21403.0,C1793325972,5460811.92,FOREIGN,0,0
8,WIRE_OUT,1220417.4,C1143528244,690793.82,C2011996123,7477666.8,FOREIGN,0,0
8,CASH_OUT,211276.0,C1608399725,234937.05,C909295153,11200000.0,DOMESTIC,0,0
8,WIRE_OUT,633170.56,C1460727430,400855.0,C219913687,0.0,FOREIGN,0,0
8,CASH_OUT,255884.72,C283465184,31824.07,C1721246982,4926297.92,DOMESTIC,0,0
8,CASH_OUT,43071.76,C1311696286,0.0,C991363637,12700000.0,DOMESTIC,0,0
8,CASH_OUT,399743.92,C693353382,0.0,C40075281,6821974.78,DOMESTIC,0,0
8,CASH_OUT,22414.22,C937477339,10962.0,C14440699,31526.0,DOMESTIC,0,0
8,DEBIT,2270.29,C458535663,11457.0,C306206744,9891374.16,DOMESTIC,0,0
8,CASH_OUT,35381.41,C713674695,108794.0,C461640598,10100000.0,DOMESTIC,0,0
8,CASH_OUT,388649.94,C1176819495,1938396.51,C1014154376,10200000.0,DOMESTIC,0,0
8,CASH_OUT,29682.61,C1043861081,117.47,C1058634310,1928660.61,DOMESTIC,0,0
8,WIRE_OUT,525884.72,C388470289,11270.0,C1501701470,3676138.26,FOREIGN,0,0
8,CASH_IN,314845.9,C1608980291,147.0,C1234776885,5767584.04,DOMESTIC,0,0
8,CASH_OUT,252005.24,C2088635477,15151.0,C1219273867,2642126.45,DOMESTIC,0,0
8,CASH_OUT,259229.25,C1701191981,0.0,C392292416,6586910.72,DOMESTIC,0,0
8,WIRE_OUT,1429052.03,C1869494088,4594.22,C1566158153,2041647.44,FOREIGN,0,0
8,WIRE_IN,1787297.43,C435908759,0.0,C1023714065,6409908.21,FOREIGN,0,0
8,CASH_OUT,255028.64,C1464990385,1521117.52,C1907159141,1062609.93,DOMESTIC,0,0
8,CASH_OUT,474231.86,C1927558396,30069.0,C1782113663,3542701.58,DOMESTIC,0,0
8,WIRE_IN,3231928.32,C1076035261,44145.63,C665576141,11400000.0,FOREIGN,0,0
8,CASH_OUT,84958.44,C1557321528,479413.8,C2049813033,556778.55,DOMESTIC,0,0
8,WIRE_OUT,733.62,C1994472181,221985.0,C1149788645,438091.68,FOREIGN,0,0
8,CASH_OUT,114457.5,C1604886708,30227.0,C505528357,0.0,DOMESTIC,0,0
8,CASH_OUT,244088.6,C53212312,0.0,C1493513506,788842.27,DOMESTIC,0,0
8,CASH_OUT,230253.27,C741711600,0.0,C683605346,1179318.59,DOMESTIC,0,0
8,CASH_OUT,233066.73,C109862321,0.0,C669419693,1780910.65,DOMESTIC,0,0
8,CASH_OUT,296136.33,C1373703521,0.0,C503195940,318193.62,DOMESTIC,0,0
8,CASH_IN,39821.33,C356463786,865920.04,C1590550415,21900000.0,DOMESTIC,0,0
8,WIRE_IN,799593.56,C2032523831,121476.0,C1060041730,15600000.0,FOREIGN,0,0
8,CASH_IN,33033.7,C1788330024,601191.75,C564160838,119499.54,DOMESTIC,0,0
8,CASH_IN,346933.6,C108411710,829051.09,C1909597726,686158.34,DOMESTIC,0,0
8,CASH_IN,142221.83,C1387543896,1175984.69,C1060041730,16400000.0,DOMESTIC,0,0
8,CASH_IN,225352.76,C726022722,2311345.58,C1459757869,3068764.71,DOMESTIC,0,0
8,CASH_IN,34867.08,C537507866,2951392.39,C1963862935,768990.73,DOMESTIC,0,0
8,CASH_IN,775.36,C791786023,3369583.07,C715819458,452560.3,DOMESTIC,0,0
8,CASH_IN,314225.39,C711773464,3430491.29,C885951223,5515650.2,DOMESTIC,0,0
8,CASH_IN,5172.71,C1038734507,6082186.06,C557041912,147420.2,DOMESTIC,0,0
8,CASH_IN,72955.65,C1311614688,6514125.55,C644345897,619706.08,DOMESTIC,0,0
8,CASH_IN,84776.31,C1584848671,7283414.62,C2057394816,887103.64,DOMESTIC,0,0
8,CASH_IN,258059.38,C150711880,8577420.0,C1359484306,6861914.41,DOMESTIC,0,0
8,CASH_IN,298237.7,C532062522,8835479.38,C683605346,1409571.87,DOMESTIC,0,0
8,CASH_OUT,78762.76,C277589052,0.0,C803116137,23100000.0,DOMESTIC,0,0
8,CASH_IN,76417.89,C1954324107,2940.0,C885951223,5201424.81,DOMESTIC,0,0
8,WIRE_OUT,2700496.21,C326898623,71252.31,C801142660,13500000.0,FOREIGN,0,0
8,WIRE_OUT,1351933.34,C1310468693,0.0,C1615804266,2119672.01,FOREIGN,0,0
8,CASH_OUT,49603.22,C528745637,8314.0,C2011996123,8698084.2,DOMESTIC,0,0
8,CASH_OUT,254348.08,C1540234857,50062.0,C306285887,537518.53,DOMESTIC,0,0
8,CASH_IN,28843.67,C257503915,16726.0,C214774813,22300000.0,DOMESTIC,0,0
8,WIRE_IN,333176.85,C977628176,0.0,C1876351111,996389.59,FOREIGN,0,0
8,CASH_OUT,14458.17,C609598344,263758.86,C1379289710,44818.04,DOMESTIC,0,0
8,CASH_IN,85855.16,C297585198,149228.45,C1359484306,6603855.04,DOMESTIC,0,0
8,CASH_OUT,193601.05,C1552589246,235083.61,C1493513506,1032930.87,DOMESTIC,0,0
8,CASH_OUT,27915.34,C275359862,1362320.22,C801142660,16200000.0,DOMESTIC,0,0
8,CASH_OUT,45429.01,C1966018470,0.0,C1615804266,3471605.35,DOMESTIC,0,0
8,CASH_OUT,240605.17,C2121241036,2723065.16,C214774813,22300000.0,DOMESTIC,0,0
8,CASH_IN,33050.46,C1297332692,122834.0,C1531333864,1449057.5,DOMESTIC,0,0
8,WIRE_OUT,1063808.64,C1212395804,8011.0,C1337741679,3112626.91,FOREIGN,0,0
8,CASH_OUT,205466.62,C1189159890,692111.72,C1303868418,7944128.68,DOMESTIC,0,0
8,CASH_IN,106605.05,C1509865105,132849.91,C111636207,0.0,DOMESTIC,0,0
8,CASH_OUT,80643.7,C382661071,239454.97,C339099861,571423.97,DOMESTIC,0,0
8,CASH_OUT,453214.05,C852425142,0.0,C265108079,2536771.47,DOMESTIC,0,0
8,CASH_OUT,240704.49,C1783217641,1029.0,C1028574311,3985499.15,DOMESTIC,0,0
8,WIRE_IN,1293482.31,C3047542,0.0,C1615443145,1614461.83,FOREIGN,0,0
8,WIRE_IN,343691.16,C1147370128,12436.0,C715819458,451784.94,FOREIGN,0,0
8,CASH_OUT,356643.31,C1469475517,50949.0,C510508465,0.0,DOMESTIC,0,0
8,WIRE_IN,1183182.4,C467487087,1618668.7,C556281798,1436834.71,FOREIGN,0,0
8,CASH_OUT,161249.03,C1059295775,33948.66,C803116137,23200000.0,DOMESTIC,0,0
8,WIRE_OUT,1089476.4,C1048397194,0.0,C1529115495,1620395.92,FOREIGN,0,0
8,WIRE_OUT,1582930.19,C328698494,0.0,C374625527,4017308.21,FOREIGN,0,0
8,WIRE_IN,1336715.58,C1003240711,9736.0,C1204684191,0.0,FOREIGN,0,0
8,CASH_OUT,333394.92,C1075207586,29905.0,C736709391,0.0,DOMESTIC,0,0
8,CASH_OUT,536707.8,C340674157,9201.0,C1039162432,5093803.62,DOMESTIC,0,0
8,CASH_OUT,421059.25,C213707874,26730.93,C12793273,1982111.92,DOMESTIC,0,0
8,CASH_OUT,132158.02,C2098079103,0.0,C638590716,4069509.88,DOMESTIC,0,0
8,CASH_OUT,145935.79,C1233439660,15461.01,C143580560,552327.12,DOMESTIC,0,0
8,CASH_IN,23892.6,C817691746,11482.16,C248609774,13100000.0,DOMESTIC,0,0
8,CASH_OUT,182709.7,C1400802531,10954.59,C1337741679,4176435.55,DOMESTIC,0,0
8,CASH_OUT,11813.38,C1222689091,0.0,C97730845,20200000.0,DOMESTIC,0,0
8,CASH_OUT,103033.25,C1407219659,0.0,C861958315,296225.47,DOMESTIC,0,0
8,CASH_IN,63111.4,C432019927,2386656.07,C68113386,12200000.0,DOMESTIC,0,0
8,CASH_IN,76328.95,C2077301444,2449767.47,C1504109395,4565421.42,DOMESTIC,0,0
8,CASH_IN,25588.04,C675210724,4284431.24,C1554622120,3713204.65,DOMESTIC,0,0
8,CASH_IN,118974.89,C705945850,4700044.29,C669419693,2013977.38,DOMESTIC,0,0
8,CASH_IN,311380.97,C1417067453,4819019.19,C748014372,5213553.06,DOMESTIC,0,0
8,CASH_IN,133159.09,C1707462666,5572678.32,C1060041730,16300000.0,DOMESTIC,0,0
8,CASH_IN,396459.76,C526354919,5941462.8,C1395746279,1464553.44,DOMESTIC,0,0
8,WIRE_IN,3392262.69,C19099693,0.0,C1721246982,5182182.64,FOREIGN,0,0
8,CASH_IN,582946.87,C1741082486,59667.0,C991363637,12700000.0,DOMESTIC,0,0
8,DEBIT,1161.65,C788186138,101347.0,C979719862,656087.34,DOMESTIC,0,0
8,WIRE_IN,621202.36,C1888712015,552415.26,C1545454825,90948.22,FOREIGN,0,0
8,WIRE_IN,2113597.68,C905144449,0.0,C515132998,2346720.02,FOREIGN,0,0
8,WIRE_OUT,355251.0,C839675438,69335.0,C1891412311,972619.67,FOREIGN,0,0
8,CASH_OUT,228730.86,C1963665527,9981.0,C14440699,0.0,DOMESTIC,0,0
8,CASH_IN,69474.57,C428530041,5385.0,C1162775738,275.0,DOMESTIC,0,0
8,CASH_OUT,300171.02,C1946962423,21676.0,C865922491,0.0,DOMESTIC,0,0
8,CASH_OUT,608645.47,C48421221,39664.0,C143580560,698262.91,DOMESTIC,0,0
8,CASH_OUT,156566.91,C594430814,0.0,C1395746279,1068093.68,DOMESTIC,0,0
8,CASH_OUT,201645.38,C1400968054,10076.0,C1778289781,66065.16,DOMESTIC,0,0
8,CASH_IN,198188.81,C696572235,324142.41,C1880332929,14800000.0,DOMESTIC,0,0
8,CASH_IN,391171.84,C404590041,522331.22,C1069568462,1198701.7,DOMESTIC,0,0
8,CASH_IN,367576.34,C553652945,1194447.01,C1891412311,1327870.67,DOMESTIC,0,0
8,CASH_IN,168535.15,C240904135,1996906.24,C1922859107,571848.26,DOMESTIC,0,0
8,CASH_IN,147345.76,C2066526688,3757719.98,C2109470512,3696781.27,DOMESTIC,0,0
8,CASH_IN,255478.31,C699373143,4039841.5,C1096283470,412090.89,DOMESTIC,0,0
8,CASH_IN,255762.23,C923959603,4295319.81,C1508456612,2258302.38,DOMESTIC,0,0
8,CASH_OUT,274174.55,C270083011,47272.22,C2006081398,4009744.06,DOMESTIC,0,0
8,WIRE_IN,1336903.03,C192403246,51924.0,C539486713,11349.07,FOREIGN,0,0
8,CASH_OUT,317378.19,C2017275702,129526.17,C748014372,4902172.09,DOMESTIC,0,0
8,CASH_IN,102722.13,C466656188,20033.0,C382934088,1791675.89,DOMESTIC,0,0
8,WIRE_OUT,103182.98,C1074382795,0.0,C1825389809,611319.47,FOREIGN,0,0
8,WIRE_IN,242906.18,C794656470,9056.29,C1636786811,13100000.0,FOREIGN,0,0
8,CASH_OUT,681084.88,C1821734919,40791.37,C1058634310,1958343.22,DOMESTIC,0,0
8,CASH_OUT,120188.61,C1322673660,0.0,C1909597726,339224.74,DOMESTIC,0,0
8,CASH_OUT,110207.41,C2075670931,0.0,C1674899618,12700000.0,DOMESTIC,0,0
8,WIRE_IN,1329273.22,C961072255,29841.0,C987060415,0.0,FOREIGN,0,0
8,WIRE_IN,872306.91,C88636010,0.0,C1615804266,3517034.36,FOREIGN,0,0
8,CASH_OUT,274531.69,C658356380,0.0,C1204684191,1336715.58,DOMESTIC,0,0
8,DEBIT,3107.93,C238819915,1071.0,C2052185144,948022.59,DOMESTIC,0,0
8,CASH_IN,248673.65,C634789773,627935.45,C143580560,1306908.38,DOMESTIC,0,0
8,WIRE_OUT,1373723.96,C168299926,0.0,C1554565380,4691193.74,FOREIGN,0,0
8,WIRE_OUT,1667482.25,C1002004721,0.0,C1013700132,2865753.44,FOREIGN,0,0
8,WIRE_OUT,545022.74,C1848700215,4295.0,C1023714065,8197205.64,FOREIGN,0,0
8,CASH_OUT,180203.04,C919580839,45434.17,C1674899618,12800000.0,DOMESTIC,0,0
8,CASH_OUT,456688.18,C619285294,0.0,C1149273771,4545831.99,DOMESTIC,0,0
8,CASH_OUT,341902.46,C1810657625,50797.0,C758888772,75746.06,DOMESTIC,0,0
8,WIRE_OUT,683491.73,C1275634656,25943.0,C1937294500,148479.21,FOREIGN,0,0
8,CASH_IN,291188.63,C1207638840,531.0,C1493513506,1226531.92,DOMESTIC,0,0
8,CASH_OUT,162252.11,C1561402450,1309487.41,C2083562754,17900000.0,DOMESTIC,0,0
8,CASH_OUT,337500.94,C285269196,990338.21,C2011996123,8747687.42,DOMESTIC,0,0
8,CASH_OUT,260529.24,C1143382322,652837.27,C143580560,1058234.73,DOMESTIC,0,0
8,CASH_OUT,419352.42,C1562217622,392308.03,C1495761010,1786219.02,DOMESTIC,0,0
8,CASH_OUT,175887.34,C670170167,0.0,C909295153,11400000.0,DOMESTIC,0,0
8,CASH_OUT,150791.71,C998480656,0.0,C1876351111,1329566.44,DOMESTIC,0,0
8,CASH_OUT,70451.39,C1528773539,0.0,C1262822392,22400000.0,DOMESTIC,0,0
8,CASH_OUT,85257.65,C1050120100,0.0,C956986674,958273.99,DOMESTIC,0,0
8,CASH_OUT,30665.1,C979047987,0.0,C1039162432,5630511.42,DOMESTIC,0,0
8,CASH_OUT,304142.43,C1912174740,0.0,C1730752455,2465156.99,DOMESTIC,0,0
8,CASH_OUT,154028.51,C949069004,5529.0,C1121453612,651447.98,DOMESTIC,0,0
8,CASH_IN,189918.94,C1481604293,0.0,C1638372110,898542.9,DOMESTIC,0,0
8,CASH_IN,310054.78,C1940015514,1231771.65,C451111351,12200000.0,DOMESTIC,0,0
8,CASH_IN,78477.98,C1471915246,1983071.99,C716442925,109286.31,DOMESTIC,0,0
